Year,Age,Sex,marital_status,count
2013,60,Males,Married living with spouse,1195
2013,61,Males,Married living with spouse,1144
2013,62,Males,Married living with spouse,1226
2013,63,Males,Married living with spouse,1160
2013,64,Males,Married living with spouse,1088
2013,65,Males,Married living with spouse,1084
2013,66,Males,Married living with spouse,1017
2013,67,Males,Married living with spouse,993
2013,68,Males,Married living with spouse,890
2013,69,Males,Married living with spouse,781
2013,70,Males,Married living with spouse,776
2013,71,Males,Married living with spouse,626
2013,72,Males,Married living with spouse,594
2013,73,Males,Married living with spouse,556
2013,74,Males,Married living with spouse,565
2013,75,Males,Married living with spouse,539
2013,76,Males,Married living with spouse,515
2013,77,Males,Married living with spouse,476
2013,78,Males,Married living with spouse,445
2013,79,Males,Married living with spouse,436
2013,80,Males,Married living with spouse,421
2013,81,Males,Married living with spouse,401
2013,82,Males,Married living with spouse,352
2013,83,Males,Married living with spouse,304
2013,84,Males,Married living with spouse,266
2013,85,Males,Married living with spouse,219
2013,86,Males,Married living with spouse,187
2013,87,Males,Married living with spouse,157
2013,88,Males,Married living with spouse,102
2013,89,Males,Married living with spouse,96
2013,90,Males,Married living with spouse,79
2013,91,Males,Married living with spouse,42
2013,92,Males,Married living with spouse,31
2013,93,Males,Married living with spouse,23
2013,94,Males,Married living with spouse,15
2013,95,Males,Married living with spouse,9
2013,96,Males,Married living with spouse,8
2013,97,Males,Married living with spouse,3
2013,98,Males,Married living with spouse,1
2013,99,Males,Married living with spouse,3
2013,100,Males,Married living with spouse,0
2013,101,Males,Married living with spouse,0
2013,102,Males,Married living with spouse,0
2013,103,Males,Married living with spouse,0
2013,104,Males,Married living with spouse,0
2013,105,Males,Married living with spouse,0
2013,106,Males,Married living with spouse,0
2013,107,Males,Married living with spouse,0
2013,108,Males,Married living with spouse,0
2013,109,Males,Married living with spouse,0
2013,Total,Females,Married living with spouse,52359
2013,16,Females,Married living with spouse,0
2013,17,Females,Married living with spouse,0
2013,18,Females,Married living with spouse,3
2013,19,Females,Married living with spouse,8
2013,20,Females,Married living with spouse,11
2013,21,Females,Married living with spouse,32
2013,22,Females,Married living with spouse,58
2013,23,Females,Married living with spouse,106
2013,24,Females,Married living with spouse,150
2013,25,Females,Married living with spouse,237
2013,26,Females,Married living with spouse,282
2013,27,Females,Married living with spouse,390
2013,28,Females,Married living with spouse,513
2013,29,Females,Married living with spouse,568
2013,30,Females,Married living with spouse,719
2013,31,Females,Married living with spouse,752
2013,32,Females,Married living with spouse,903
2013,33,Females,Married living with spouse,911
2013,34,Females,Married living with spouse,914
2013,35,Females,Married living with spouse,936
2013,36,Females,Married living with spouse,1031
2013,37,Females,Married living with spouse,1026
2013,38,Females,Married living with spouse,1035
2013,39,Females,Married living with spouse,1156
2013,40,Females,Married living with spouse,1246
2013,41,Females,Married living with spouse,1092
2013,42,Females,Married living with spouse,1061
2013,43,Females,Married living with spouse,1143
2013,44,Females,Married living with spouse,1055
2013,45,Females,Married living with spouse,1200
2013,46,Females,Married living with spouse,1317
2013,47,Females,Married living with spouse,1224
2013,48,Females,Married living with spouse,1363
2013,49,Females,Married living with spouse,1317
2013,50,Females,Married living with spouse,1302
2013,51,Females,Married living with spouse,1242
2013,52,Females,Married living with spouse,1303
2013,53,Females,Married living with spouse,1289
2013,54,Females,Married living with spouse,1328
2013,55,Females,Married living with spouse,1252
2013,56,Females,Married living with spouse,1254
2013,57,Females,Married living with spouse,1197
2013,58,Females,Married living with spouse,1164
2013,59,Females,Married living with spouse,1200
2013,60,Females,Married living with spouse,1082
2013,61,Females,Married living with spouse,1134
2013,62,Females,Married living with spouse,1066
2013,63,Females,Married living with spouse,1079
2013,64,Females,Married living with spouse,1062
2013,65,Females,Married living with spouse,952
2013,66,Females,Married living with spouse,874
2013,67,Females,Married living with spouse,855
2013,68,Females,Married living with spouse,766
2013,69,Females,Married living with spouse,755
2013,70,Females,Married living with spouse,679
2013,71,Females,Married living with spouse,611
2013,72,Females,Married living with spouse,570
2013,73,Females,Married living with spouse,491
2013,74,Females,Married living with spouse,458
2013,75,Females,Married living with spouse,436
2013,76,Females,Married living with spouse,435
2013,77,Females,Married living with spouse,384
2013,78,Females,Married living with spouse,343
2013,79,Females,Married living with spouse,325
2013,80,Females,Married living with spouse,296
2013,81,Females,Married living with spouse,269
2013,82,Females,Married living with spouse,257
2013,83,Females,Married living with spouse,222
2013,84,Females,Married living with spouse,179
2013,85,Females,Married living with spouse,139
2013,86,Females,Married living with spouse,98
2013,87,Females,Married living with spouse,80
2013,88,Females,Married living with spouse,50
2013,89,Females,Married living with spouse,54
2013,90,Females,Married living with spouse,27
2013,91,Females,Married living with spouse,16
2013,92,Females,Married living with spouse,11
2013,93,Females,Married living with spouse,10
2013,94,Females,Married living with spouse,2
2013,95,Females,Married living with spouse,1
2013,96,Females,Married living with spouse,1
2013,97,Females,Married living with spouse,0
2013,98,Females,Married living with spouse,0
2013,99,Females,Married living with spouse,0
2013,100,Females,Married living with spouse,0
2013,101,Females,Married living with spouse,0
2013,102,Females,Married living with spouse,0
2013,103,Females,Married living with spouse,0
2013,104,Females,Married living with spouse,0
2013,105,Females,Married living with spouse,0
2013,106,Females,Married living with spouse,0
2013,107,Females,Married living with spouse,0
2013,108,Females,Married living with spouse,0
2013,109,Females,Married living with spouse,0
2013,Total,Total,Married seperate domiciles,4126
2013,16,Total,Married seperate domiciles,0
2013,17,Total,Married seperate domiciles,0
2013,18,Total,Married seperate domiciles,1
2013,19,Total,Married seperate domiciles,0
2013,20,Total,Married seperate domiciles,4
2013,21,Total,Married seperate domiciles,6
2013,22,Total,Married seperate domiciles,13
2013,23,Total,Married seperate domiciles,17
2013,24,Total,Married seperate domiciles,20
2013,25,Total,Married seperate domiciles,23
2013,26,Total,Married seperate domiciles,27
2013,27,Total,Married seperate domiciles,29
2013,28,Total,Married seperate domiciles,38
2013,29,Total,Married seperate domiciles,53
2013,30,Total,Married seperate domiciles,51
2013,31,Total,Married seperate domiciles,82
2013,32,Total,Married seperate domiciles,83
2013,33,Total,Married seperate domiciles,83
2013,34,Total,Married seperate domiciles,90
2013,35,Total,Married seperate domiciles,95
2013,36,Total,Married seperate domiciles,95
2013,37,Total,Married seperate domiciles,110
2013,38,Total,Married seperate domiciles,104
2013,39,Total,Married seperate domiciles,124
2013,40,Total,Married seperate domiciles,126
2013,41,Total,Married seperate domiciles,92
2013,42,Total,Married seperate domiciles,107
2013,43,Total,Married seperate domiciles,101
2013,44,Total,Married seperate domiciles,122
2013,45,Total,Married seperate domiciles,122
2013,46,Total,Married seperate domiciles,103
2013,47,Total,Married seperate domiciles,126
2013,48,Total,Married seperate domiciles,116
2013,49,Total,Married seperate domiciles,101
2013,50,Total,Married seperate domiciles,115
2013,51,Total,Married seperate domiciles,120
2013,52,Total,Married seperate domiciles,118
2013,53,Total,Married seperate domiciles,117
2013,54,Total,Married seperate domiciles,116
2013,55,Total,Married seperate domiciles,110
2013,56,Total,Married seperate domiciles,99
2013,57,Total,Married seperate domiciles,105
2013,58,Total,Married seperate domiciles,102
2013,59,Total,Married seperate domiciles,101
2013,60,Total,Married seperate domiciles,80
2013,61,Total,Married seperate domiciles,73
2013,62,Total,Married seperate domiciles,75
2013,63,Total,Married seperate domiciles,53
2013,64,Total,Married seperate domiciles,53
2013,65,Total,Married seperate domiciles,51
2013,66,Total,Married seperate domiciles,44
2013,67,Total,Married seperate domiciles,37
2013,68,Total,Married seperate domiciles,30
2013,69,Total,Married seperate domiciles,43
2013,70,Total,Married seperate domiciles,27
2013,71,Total,Married seperate domiciles,28
2013,72,Total,Married seperate domiciles,15
2013,73,Total,Married seperate domiciles,21
2013,74,Total,Married seperate domiciles,11
2013,75,Total,Married seperate domiciles,19
2013,76,Total,Married seperate domiciles,18
2013,77,Total,Married seperate domiciles,18
2013,78,Total,Married seperate domiciles,7
2013,79,Total,Married seperate domiciles,5
2013,80,Total,Married seperate domiciles,10
2013,81,Total,Married seperate domiciles,9
2013,82,Total,Married seperate domiciles,7
2013,83,Total,Married seperate domiciles,8
2013,84,Total,Married seperate domiciles,1
2013,85,Total,Married seperate domiciles,1
2013,86,Total,Married seperate domiciles,2
2013,87,Total,Married seperate domiciles,2
2013,88,Total,Married seperate domiciles,2
2013,89,Total,Married seperate domiciles,3
2013,90,Total,Married seperate domiciles,2
2013,91,Total,Married seperate domiciles,0
2013,92,Total,Married seperate domiciles,1
2013,93,Total,Married seperate domiciles,1
2013,94,Total,Married seperate domiciles,0
2013,95,Total,Married seperate domiciles,0
2013,96,Total,Married seperate domiciles,1
2013,97,Total,Married seperate domiciles,1
2013,98,Total,Married seperate domiciles,0
2013,99,Total,Married seperate domiciles,0
2013,100,Total,Married seperate domiciles,0
2013,101,Total,Married seperate domiciles,0
2013,102,Total,Married seperate domiciles,0
2013,103,Total,Married seperate domiciles,0
2013,104,Total,Married seperate domiciles,0
2013,105,Total,Married seperate domiciles,0
2013,106,Total,Married seperate domiciles,0
2013,107,Total,Married seperate domiciles,0
2013,108,Total,Married seperate domiciles,0
2013,109,Total,Married seperate domiciles,0
2013,Total,Males,Married seperate domiciles,1912
2013,16,Males,Married seperate domiciles,0
2013,17,Males,Married seperate domiciles,0
2013,18,Males,Married seperate domiciles,0
2013,19,Males,Married seperate domiciles,0
2013,20,Males,Married seperate domiciles,2
2013,21,Males,Married seperate domiciles,2
2013,22,Males,Married seperate domiciles,3
2013,23,Males,Married seperate domiciles,6
2013,24,Males,Married seperate domiciles,7
2013,25,Males,Married seperate domiciles,14
2013,26,Males,Married seperate domiciles,7
2013,27,Males,Married seperate domiciles,14
2013,28,Males,Married seperate domiciles,14
2013,29,Males,Married seperate domiciles,20
2013,30,Males,Married seperate domiciles,22
2013,31,Males,Married seperate domiciles,27
2013,32,Males,Married seperate domiciles,34
2013,33,Males,Married seperate domiciles,43
2013,34,Males,Married seperate domiciles,40
2013,35,Males,Married seperate domiciles,42
2013,36,Males,Married seperate domiciles,42
2013,37,Males,Married seperate domiciles,54
2013,38,Males,Married seperate domiciles,55
2013,39,Males,Married seperate domiciles,62
2013,40,Males,Married seperate domiciles,53
2013,41,Males,Married seperate domiciles,38
2013,42,Males,Married seperate domiciles,47
2013,43,Males,Married seperate domiciles,46
2013,44,Males,Married seperate domiciles,51
2013,45,Males,Married seperate domiciles,48
2013,46,Males,Married seperate domiciles,43
2013,47,Males,Married seperate domiciles,60
2013,48,Males,Married seperate domiciles,54
2013,49,Males,Married seperate domiciles,46
2013,50,Males,Married seperate domiciles,47
2013,51,Males,Married seperate domiciles,62
2013,52,Males,Married seperate domiciles,56
2013,53,Males,Married seperate domiciles,52
2013,54,Males,Married seperate domiciles,56
2013,55,Males,Married seperate domiciles,49
2013,56,Males,Married seperate domiciles,51
2013,57,Males,Married seperate domiciles,51
2013,58,Males,Married seperate domiciles,47
2013,59,Males,Married seperate domiciles,46
2013,60,Males,Married seperate domiciles,43
2013,61,Males,Married seperate domiciles,34
2013,62,Males,Married seperate domiciles,34
2013,63,Males,Married seperate domiciles,30
2013,64,Males,Married seperate domiciles,28
2013,65,Males,Married seperate domiciles,20
2013,66,Males,Married seperate domiciles,25
2013,67,Males,Married seperate domiciles,21
2013,68,Males,Married seperate domiciles,17
2013,69,Males,Married seperate domiciles,25
2013,70,Males,Married seperate domiciles,13
2013,71,Males,Married seperate domiciles,17
2013,72,Males,Married seperate domiciles,10
2013,73,Males,Married seperate domiciles,14
2013,74,Males,Married seperate domiciles,5
2013,75,Males,Married seperate domiciles,12
2013,76,Males,Married seperate domiciles,11
2013,77,Males,Married seperate domiciles,7
2013,78,Males,Married seperate domiciles,4
2013,79,Males,Married seperate domiciles,3
2013,80,Males,Married seperate domiciles,3
2013,81,Males,Married seperate domiciles,5
2013,82,Males,Married seperate domiciles,5
2013,83,Males,Married seperate domiciles,4
2013,84,Males,Married seperate domiciles,1
2013,85,Males,Married seperate domiciles,0
